timestamp,open,high,low,close,volume,support,resis
2023-12-26 00:00:00,0.18358,0.19613,0.161,0.18018,204745.0,0.074809,4.7863
2023-12-26 04:00:00,0.167,0.17042,0.15404,0.16873,522653.0,0.074809,4.7863
2023-12-26 08:00:00,0.16914,0.17095,0.1468,0.1468,27430.0,0.074809,4.7863
2023-12-26 12:00:00,0.14963,0.16196,0.123,0.13562,644455.0,0.074809,4.7863
2023-12-26 16:00:00,0.13738,0.184,0.12903,0.17257,759159.0,0.074809,4.7863
2023-12-26 20:00:00,0.17543,0.17543,0.13015,0.13275,167966.0,0.074809,4.7863
2023-12-27 00:00:00,0.13365,0.16066,0.12934,0.15876,148523.0,0.074809,4.7863
2023-12-27 04:00:00,0.15061,0.162,0.14115,0.16049,149209.0,0.074809,4.7863
2023-12-27 08:00:00,0.15448,0.1561,0.1332,0.13977,475194.0,0.074809,4.7863
2023-12-27 12:00:00,0.1396,0.148,0.13342,0.13342,629280.0,0.074809,4.7863
2023-12-27 16:00:00,0.13824,0.19234,0.13824,0.18205,477386.0,0.074809,4.7863
2023-12-27 20:00:00,0.17813,0.19962,0.15,0.15706,693633.0,0.074809,4.7863
2023-12-28 00:00:00,0.15378,0.16932,0.15,0.16239,302451.0,0.074809,4.7863
2023-12-28 04:00:00,0.17206,0.17266,0.15716,0.16567,369713.0,0.074809,4.7863
2023-12-28 08:00:00,0.1636,0.1636,0.13483,0.14466,244873.0,0.074809,4.7863
2023-12-28 12:00:00,0.14554,0.17406,0.14554,0.16568,35103.0,0.074809,4.7863
2023-12-28 16:00:00,0.1681,0.19386,0.15972,0.18776,90376.0,0.074809,4.7863
2023-12-28 20:00:00,0.18297,0.184,0.17147,0.17722,291821.0,0.074809,4.7863
2023-12-29 00:00:00,0.18464,0.224,0.18442,0.19888,902547.0,0.074809,4.7863
2023-12-29 04:00:00,0.20068,0.21953,0.20068,0.21205,151821.0,0.074809,4.7863
2023-12-29 08:00:00,0.21961,0.22121,0.18916,0.19061,464692.0,0.074809,4.7863
2023-12-29 12:00:00,0.18917,0.1962,0.16563,0.18696,2575287.0,0.074809,4.7863
2023-12-29 16:00:00,0.18707,0.1897,0.17101,0.17577,880961.0,0.074809,4.7863
2023-12-29 20:00:00,0.17821,0.1822,0.16426,0.16775,879286.0,0.074809,4.7863
2023-12-30 00:00:00,0.16731,0.16829,0.15526,0.158,300509.0,0.074809,4.7863
2023-12-30 04:00:00,0.15453,0.15716,0.14603,0.15227,62872.0,0.074809,4.7863
2023-12-30 08:00:00,0.15227,0.16306,0.15227,0.16209,647515.0,0.074809,4.7863
2023-12-30 12:00:00,0.15825,0.19622,0.15173,0.18095,142376.0,0.074809,4.7863
2023-12-30 16:00:00,0.1781,0.1813,0.166,0.166,750463.0,0.074809,4.7863
2023-12-30 20:00:00,0.16656,0.17556,0.16521,0.17556,78301.0,0.074809,4.7863
2023-12-31 00:00:00,0.17839,0.18344,0.17429,0.18173,72919.0,0.074809,4.7863
2023-12-31 04:00:00,0.18673,0.18673,0.17923,0.17923,17076.0,0.074809,4.7863
2023-12-31 08:00:00,0.17941,0.18415,0.17276,0.17276,163046.0,0.074809,4.7863
2023-12-31 12:00:00,0.17268,0.17892,0.1603,0.16078,9806.0,0.074809,4.7863
2023-12-31 16:00:00,0.16556,0.168,0.14277,0.153,1981402.0,0.074809,4.7863
2023-12-31 20:00:00,0.15366,0.16685,0.14966,0.16238,71070.0,0.074809,4.7863
2024-01-01 00:00:00,0.16238,0.16445,0.15257,0.16107,772619.0,0.074809,4.7863
2024-01-01 04:00:00,0.16409,0.16793,0.15875,0.16137,1079953.0,0.074809,4.7863
2024-01-01 08:00:00,0.16366,0.16664,0.15395,0.15408,16886.0,0.074809,4.7863
2024-01-01 12:00:00,0.159,0.16095,0.15248,0.16095,13696.0,0.074809,4.7863
2024-01-01 16:00:00,0.16041,0.17222,0.15737,0.17222,47166.0,0.074809,4.7863
2024-01-01 20:00:00,0.17444,0.1825,0.1608,0.1608,456008.0,0.074809,4.7863
2024-01-02 00:00:00,0.15914,0.16727,0.1481,0.15491,541626.0,0.074809,4.7863
2024-01-02 04:00:00,0.15514,0.16237,0.15507,0.15708,100783.0,0.074809,4.7863
2024-01-02 08:00:00,0.15829,0.15896,0.13285,0.14474,1038747.0,0.074809,4.7863
2024-01-02 12:00:00,0.14424,0.14933,0.13669,0.14091,208442.0,0.074809,4.7863
2024-01-02 16:00:00,0.13767,0.14561,0.13,0.14076,51058.0,0.074809,4.7863
2024-01-02 20:00:00,0.15095,0.15095,0.13298,0.13313,39315.0,0.074809,4.7863
2024-01-03 00:00:00,0.13416,0.13608,0.122,0.122,966307.0,0.074809,4.7863
2024-01-03 04:00:00,0.12231,0.12911,0.113,0.113,2208072.0,0.074809,4.7863
2024-01-03 08:00:00,0.11168,0.11847,0.092176,0.11184,1633514.0,0.074809,4.7863
2024-01-03 12:00:00,0.12,0.12681,0.10329,0.10329,748916.0,0.074809,4.7863
2024-01-03 16:00:00,0.096047,0.09978,0.067678,0.087386,3591309.0,0.074809,4.7863
2024-01-03 20:00:00,0.087227,0.13654,0.087227,0.13,1518860.0,0.074809,4.7863
2024-01-04 00:00:00,0.13241,0.14223,0.12394,0.12394,763942.0,0.074809,4.7863
2024-01-04 04:00:00,0.12465,0.13179,0.11833,0.13179,247654.0,0.074809,4.7863
2024-01-04 08:00:00,0.13117,0.14133,0.1255,0.13626,466767.0,0.074809,4.7863
2024-01-04 12:00:00,0.13599,0.13864,0.11892,0.12728,366247.0,0.074809,4.7863
2024-01-04 16:00:00,0.12765,0.13728,0.12504,0.13565,318221.0,0.074809,4.7863
2024-01-04 20:00:00,0.13461,0.13503,0.11688,0.11794,673057.0,0.074809,4.7863
2024-01-05 00:00:00,0.11799,0.11867,0.1116,0.1116,128104.0,0.074809,4.7863
2024-01-05 04:00:00,0.11289,0.11429,0.10763,0.10763,82206.0,0.074809,4.7863
2024-01-05 08:00:00,0.10563,0.11211,0.1,0.10008,403103.0,0.074809,4.7863
2024-01-05 12:00:00,0.09964,0.11058,0.097401,0.10911,203101.0,0.074809,4.7863
2024-01-05 16:00:00,0.10907,0.11632,0.10746,0.11608,76592.0,0.074809,4.7863
2024-01-05 20:00:00,0.11601,0.11634,0.10529,0.10935,201528.0,0.074809,4.7863
2024-01-06 00:00:00,0.10946,0.11111,0.083008,0.091703,488578.0,0.074809,4.7863
2024-01-06 04:00:00,0.092649,0.09805,0.090091,0.096279,574557.0,0.074809,4.7863
2024-01-06 08:00:00,0.095505,0.10345,0.088232,0.10319,146645.0,0.074809,4.7863
2024-01-06 12:00:00,0.10578,0.10976,0.10164,0.10178,174375.0,0.074809,4.7863
2024-01-06 16:00:00,0.10179,0.10228,0.090994,0.093124,293029.0,0.074809,4.7863
2024-01-06 20:00:00,0.093974,0.10022,0.093974,0.096363,104466.0,0.074809,4.7863
2024-01-07 00:00:00,0.095839,0.10203,0.095702,0.096595,110108.0,0.074809,4.7863
2024-01-07 04:00:00,0.096595,0.098547,0.092656,0.098547,88139.0,0.074809,4.7863
2024-01-07 08:00:00,0.097377,0.09979,0.095808,0.095808,61215.0,0.074809,4.7863
2024-01-07 12:00:00,0.095281,0.098151,0.093991,0.097695,104880.0,0.074809,4.7863
2024-01-07 16:00:00,0.0978,0.099526,0.085273,0.088408,484910.0,0.074809,4.7863
2024-01-07 20:00:00,0.090075,0.091724,0.075474,0.077122,595226.0,0.074809,4.7863
2024-01-08 00:00:00,0.07585,0.081441,0.07328,0.078794,152418.0,0.074809,4.7863
2024-01-08 04:00:00,0.077969,0.078972,0.066,0.074809,619705.0,0.074809,4.7863
2024-01-08 08:00:00,0.076822,0.10241,0.076822,0.094716,803514.0,0.074809,4.7863
2024-01-08 12:00:00,0.0875,0.12939,0.0875,0.12907,865048.0,0.074809,4.7863
2024-01-08 16:00:00,0.12895,0.14008,0.12091,0.1281,1391821.0,0.074809,4.7863
2024-01-08 20:00:00,0.12878,0.13094,0.12249,0.12764,251091.0,0.074809,4.7863
2024-01-09 00:00:00,0.12601,0.15395,0.12601,0.1441,329998.0,0.074809,4.7863
2024-01-09 04:00:00,0.14273,0.14509,0.12747,0.12943,136188.0,0.074809,4.7863
2024-01-09 08:00:00,0.12841,0.13827,0.12437,0.12576,432620.0,0.074809,4.7863
2024-01-09 12:00:00,0.12576,0.12576,0.10922,0.11174,279627.0,0.074809,4.7863
2024-01-09 16:00:00,0.11252,0.13016,0.097619,0.13016,1858741.0,0.074809,4.7863
2024-01-09 20:00:00,0.13083,0.13358,0.12054,0.13226,670878.0,0.074809,4.7863
2024-01-10 00:00:00,0.13412,0.14753,0.13242,0.14748,1038647.0,0.074809,4.7863
2024-01-10 04:00:00,0.14857,0.14941,0.13515,0.13813,119058.0,0.074809,4.7863
2024-01-10 08:00:00,0.13307,0.13722,0.10986,0.11731,453724.0,0.074809,4.7863
2024-01-10 12:00:00,0.11861,0.12958,0.11615,0.11758,161301.0,0.074809,4.7863
2024-01-10 16:00:00,0.11649,0.25,0.11255,0.17755,1220366.0,0.074809,4.7863
2024-01-10 20:00:00,0.17061,0.18792,0.16243,0.18461,877407.0,0.074809,4.7863
2024-01-11 00:00:00,0.18795,0.24619,0.18795,0.20325,1266665.0,0.074809,4.7863
2024-01-11 04:00:00,0.20336,0.2493,0.19889,0.24852,441161.0,0.074809,4.7863
2024-01-11 08:00:00,0.24849,0.32789,0.22774,0.24479,3375876.0,0.074809,4.7863
2024-01-11 12:00:00,0.24455,0.3445,0.20807,0.29451,2712601.0,0.074809,4.7863
2024-01-11 16:00:00,0.29163,0.29847,0.24893,0.28081,1161798.0,0.074809,4.7863
2024-01-11 20:00:00,0.28124,0.28941,0.24324,0.25024,2282677.0,0.074809,4.7863
2024-01-12 00:00:00,0.24803,0.26583,0.22514,0.24259,1963209.0,0.074809,4.7863
2024-01-12 04:00:00,0.24472,0.27391,0.23549,0.27072,1097400.0,0.074809,4.7863
2024-01-12 08:00:00,0.27072,0.27072,0.21959,0.22062,1494609.0,0.074809,4.7863
2024-01-12 12:00:00,0.22062,0.23278,0.18472,0.21631,1681956.0,0.074809,4.7863
2024-01-12 16:00:00,0.21815,0.23118,0.18816,0.21603,651514.0,0.074809,4.7863
2024-01-12 20:00:00,0.21389,0.21617,0.18484,0.19324,1230197.0,0.074809,4.7863
2024-01-13 00:00:00,0.19284,0.21214,0.19257,0.2068,1543825.0,0.074809,4.7863
2024-01-13 04:00:00,0.20811,0.22148,0.20127,0.20706,1612562.0,0.074809,4.7863
2024-01-13 08:00:00,0.20737,0.23416,0.20478,0.23416,1182589.0,0.074809,4.7863
2024-01-13 12:00:00,0.2359,0.2623,0.22811,0.25534,1411198.0,0.074809,4.7863
2024-01-13 16:00:00,0.25044,0.28774,0.24889,0.27454,1370217.0,0.074809,4.7863
2024-01-13 20:00:00,0.27487,0.28745,0.24698,0.28275,1918035.0,0.074809,4.7863
2024-01-14 00:00:00,0.28712,0.33476,0.2865,0.31304,1548700.0,0.074809,4.7863
2024-01-14 04:00:00,0.31345,0.34758,0.30276,0.31405,2180531.0,0.074809,4.7863
2024-01-14 08:00:00,0.31455,0.33627,0.30674,0.31081,1374830.0,0.074809,4.7863
2024-01-14 12:00:00,0.3092,0.32231,0.28246,0.28352,1030855.0,0.074809,4.7863
2024-01-14 16:00:00,0.28491,0.38942,0.27829,0.32222,3375119.0,0.074809,4.7863
2024-01-14 20:00:00,0.32661,0.36655,0.3116,0.33918,1800228.0,0.074809,4.7863
2024-01-15 00:00:00,0.3408,0.37541,0.33695,0.37039,1064436.0,0.074809,4.7863
2024-01-15 04:00:00,0.37054,0.38322,0.35073,0.36868,1674157.0,0.074809,4.7863
2024-01-15 08:00:00,0.36826,0.385,0.32578,0.34263,1499644.0,0.074809,4.7863
2024-01-15 12:00:00,0.34273,0.36291,0.33745,0.33779,1267398.0,0.074809,4.7863
2024-01-15 16:00:00,0.3372,0.33957,0.18366,0.29222,3730998.0,0.074809,4.7863
2024-01-15 20:00:00,0.29196,0.31784,0.26429,0.29672,1911110.0,0.074809,4.7863
2024-01-16 00:00:00,0.29731,0.34394,0.25679,0.33698,2797127.0,0.074809,4.7863
2024-01-16 04:00:00,0.33467,0.33485,0.28982,0.30928,1364734.0,0.074809,4.7863
2024-01-16 08:00:00,0.30864,0.31527,0.24904,0.28975,1250098.0,0.074809,4.7863
2024-01-16 12:00:00,0.28927,0.28927,0.2649,0.27047,929386.0,0.074809,4.7863
2024-01-16 16:00:00,0.27137,0.31872,0.26888,0.29462,1499252.0,0.074809,4.7863
2024-01-16 20:00:00,0.29563,0.34817,0.2901,0.3304,1369207.0,0.074809,4.7863
2024-01-17 00:00:00,0.33145,0.34926,0.32604,0.33182,791066.0,0.074809,4.7863
2024-01-17 04:00:00,0.32817,0.381,0.315,0.37194,1026790.0,0.074809,4.7863
2024-01-17 08:00:00,0.37214,0.3998,0.33573,0.37429,1243158.0,0.074809,4.7863
2024-01-17 12:00:00,0.3744,0.45789,0.35225,0.44384,1653241.0,0.074809,4.7863
2024-01-17 16:00:00,0.44708,0.44708,0.4009,0.42992,1213989.0,0.074809,4.7863
2024-01-17 20:00:00,0.42819,0.4393,0.39867,0.41216,3608118.0,0.074809,4.7863
2024-01-18 00:00:00,0.41207,0.55042,0.405,0.453,1427770.0,0.074809,4.7863
2024-01-18 04:00:00,0.453,0.47462,0.39253,0.42223,4628055.0,0.074809,4.7863
2024-01-18 08:00:00,0.42643,0.44085,0.37934,0.42768,1355341.0,0.074809,4.7863
2024-01-18 12:00:00,0.42777,0.42808,0.37039,0.37991,2814597.0,0.074809,4.7863
2024-01-18 16:00:00,0.38121,0.40189,0.34928,0.36303,3192399.0,0.074809,4.7863
2024-01-18 20:00:00,0.35979,0.38242,0.33825,0.35617,3289419.0,0.074809,4.7863
2024-01-19 00:00:00,0.35764,0.36898,0.35314,0.357,3343489.0,0.074809,4.7863
2024-01-19 04:00:00,0.35598,0.38897,0.35073,0.38792,2544175.0,0.074809,4.7863
2024-01-19 08:00:00,0.38607,0.3862,0.36045,0.362,4243163.0,0.074809,4.7863
2024-01-19 12:00:00,0.36407,0.40793,0.32261,0.40576,2836859.0,0.074809,4.7863
2024-01-19 16:00:00,0.40326,0.41836,0.39224,0.40236,1959131.0,0.074809,4.7863
2024-01-19 20:00:00,0.40277,0.41004,0.37723,0.37936,1574242.0,0.074809,4.7863
2024-01-20 00:00:00,0.37919,0.38514,0.36084,0.36178,1711778.0,0.074809,4.7863
2024-01-20 04:00:00,0.36153,0.36306,0.34261,0.34957,1704566.0,0.074809,4.7863
2024-01-20 08:00:00,0.3491,0.34917,0.33116,0.33651,1611779.0,0.074809,4.7863
2024-01-20 12:00:00,0.3366,0.34882,0.3313,0.3339,2105873.0,0.074809,4.7863
2024-01-20 16:00:00,0.33384,0.34657,0.3338,0.33743,1709200.0,0.074809,4.7863
2024-01-20 20:00:00,0.33758,0.33934,0.32537,0.33291,1475945.0,0.074809,4.7863
2024-01-21 00:00:00,0.33285,0.33806,0.30776,0.32146,2846152.0,0.074809,4.7863
2024-01-21 04:00:00,0.32174,0.3477,0.32096,0.34185,1766247.0,0.074809,4.7863
2024-01-21 08:00:00,0.34182,0.3453,0.30867,0.31019,3016690.0,0.074809,4.7863
2024-01-21 12:00:00,0.3106,0.31955,0.2942,0.31233,2701151.0,0.074809,4.7863
2024-01-21 16:00:00,0.31223,0.31511,0.30083,0.30324,2385339.0,0.074809,4.7863
2024-01-21 20:00:00,0.30206,0.30856,0.2807,0.28717,3355570.0,0.074809,4.7863
2024-01-22 00:00:00,0.28668,0.29194,0.27349,0.27531,3402750.0,0.074809,4.7863
2024-01-22 04:00:00,0.27442,0.27809,0.25059,0.25601,5630955.0,0.074809,4.7863
2024-01-22 08:00:00,0.25649,0.28467,0.25649,0.27032,4461665.0,0.074809,4.7863
2024-01-22 12:00:00,0.27114,0.28456,0.23548,0.24503,4651843.0,0.074809,4.7863
2024-01-22 16:00:00,0.24645,0.25648,0.228,0.23388,2779906.0,0.074809,4.7863
2024-01-22 20:00:00,0.23335,0.24651,0.23254,0.24347,2072700.0,0.074809,4.7863
2024-01-23 00:00:00,0.24381,0.27628,0.24381,0.24608,3249803.0,0.074809,4.7863
2024-01-23 04:00:00,0.24618,0.2497,0.22969,0.23177,2815496.0,0.074809,4.7863
2024-01-23 08:00:00,0.2319,0.23936,0.20682,0.2205,4847079.0,0.074809,4.7863
2024-01-23 12:00:00,0.22261,0.23866,0.20959,0.2269,4550937.0,0.074809,4.7863
2024-01-23 16:00:00,0.2271,0.28811,0.22323,0.28024,4562024.0,0.074809,4.7863
2024-01-23 20:00:00,0.28034,0.34,0.27419,0.33222,5152550.0,0.074809,4.7863
2024-01-24 00:00:00,0.33441,0.34672,0.31182,0.32036,2862706.0,0.074809,4.7863
2024-01-24 04:00:00,0.32191,0.34155,0.3085,0.31456,2536372.0,0.074809,4.7863
2024-01-24 08:00:00,0.31405,0.33244,0.31334,0.32934,2537580.0,0.074809,4.7863
2024-01-24 12:00:00,0.32812,0.35863,0.32395,0.33503,3652581.0,0.074809,4.7863
2024-01-24 16:00:00,0.33563,0.35546,0.33018,0.35032,3110231.0,0.074809,4.7863
2024-01-24 20:00:00,0.35024,0.35364,0.32705,0.34665,2744467.0,0.074809,4.7863
2024-01-25 00:00:00,0.34791,0.36029,0.32471,0.3539,2211233.0,0.074809,4.7863
2024-01-25 04:00:00,0.35434,0.37211,0.33908,0.35881,4043183.0,0.074809,4.7863
2024-01-25 08:00:00,0.35925,0.38582,0.34177,0.36304,9461568.0,0.074809,4.7863
2024-01-25 12:00:00,0.36311,0.40829,0.34824,0.39809,5895616.0,0.074809,4.7863
2024-01-25 16:00:00,0.39886,0.40764,0.38185,0.3851,3177698.0,0.074809,4.7863
2024-01-25 20:00:00,0.38366,0.39041,0.36096,0.37613,9373988.0,0.074809,4.7863
2024-01-26 00:00:00,0.37677,0.38718,0.35256,0.36186,32906375.0,0.074809,4.7863
2024-01-26 04:00:00,0.36212,0.38636,0.35124,0.3851,6982767.0,0.074809,4.7863
2024-01-26 08:00:00,0.38485,0.38848,0.34873,0.35655,7354436.0,0.074809,4.7863
2024-01-26 12:00:00,0.35727,0.37082,0.35301,0.35959,4013177.0,0.074809,4.7863
2024-01-26 16:00:00,0.35905,0.36229,0.34133,0.35152,3603739.0,0.074809,4.7863
2024-01-26 20:00:00,0.35195,0.35383,0.32994,0.33063,2859129.0,0.074809,4.7863
2024-01-27 00:00:00,0.33159,0.33312,0.29942,0.30752,3174582.0,0.074809,4.7863
2024-01-27 04:00:00,0.30764,0.32204,0.30634,0.31544,1589475.0,0.074809,4.7863
2024-01-27 08:00:00,0.31474,0.33829,0.30807,0.3347,2428447.0,0.074809,4.7863
2024-01-27 12:00:00,0.3351,0.3626,0.32578,0.35471,4116227.0,0.074809,4.7863
2024-01-27 16:00:00,0.35473,0.36484,0.33795,0.34485,7958781.0,0.074809,4.7863
2024-01-27 20:00:00,0.3453,0.35865,0.33891,0.35249,1324927.0,0.074809,4.7863
2024-01-28 00:00:00,0.35229,0.36,0.32269,0.32775,1863006.0,0.074809,4.7863
2024-01-28 04:00:00,0.32811,0.36784,0.32073,0.36348,2066338.0,0.074809,4.7863
2024-01-28 08:00:00,0.36362,0.37391,0.35155,0.35815,3037328.0,0.074809,4.7863
2024-01-28 12:00:00,0.35904,0.36505,0.33802,0.33986,2215782.0,0.074809,4.7863
2024-01-28 16:00:00,0.34026,0.34733,0.29862,0.32938,2925378.0,0.074809,4.7863
2024-01-28 20:00:00,0.32943,0.33223,0.31598,0.31598,2892405.0,0.074809,4.7863
2024-01-29 00:00:00,0.31647,0.32196,0.30963,0.31477,1446561.0,0.074809,4.7863
2024-01-29 04:00:00,0.31451,0.32207,0.31088,0.31459,1589901.0,0.074809,4.7863
2024-01-29 08:00:00,0.31477,0.3179,0.29386,0.30716,5776476.0,0.074809,4.7863
2024-01-29 12:00:00,0.30658,0.31799,0.30314,0.30843,3419786.0,0.074809,4.7863
2024-01-29 16:00:00,0.3089,0.32488,0.3089,0.31478,2568546.0,0.074809,4.7863
2024-01-29 20:00:00,0.31427,0.3439,0.30823,0.33389,3210496.0,0.074809,4.7863
2024-01-30 00:00:00,0.33373,0.33635,0.31374,0.31715,1739903.0,0.074809,4.7863
2024-01-30 04:00:00,0.31707,0.3209,0.31103,0.31408,2790711.0,0.074809,4.7863
2024-01-30 08:00:00,0.31422,0.31449,0.3,0.30482,3518644.0,0.074809,4.7863
2024-01-30 12:00:00,0.30497,0.30601,0.27,0.3006,3318112.0,0.074809,4.7863
2024-01-30 16:00:00,0.30041,0.30447,0.28131,0.28373,2166321.0,0.074809,4.7863
2024-01-30 20:00:00,0.28346,0.28622,0.27033,0.28128,1737013.0,0.074809,4.7863
2024-01-31 00:00:00,0.28123,0.28318,0.27598,0.28044,2087024.0,0.074809,4.7863
2024-01-31 04:00:00,0.2803,0.2803,0.26384,0.26929,1624772.0,0.074809,4.7863
2024-01-31 08:00:00,0.26929,0.27318,0.26101,0.2672,2644135.0,0.074809,4.7863
2024-01-31 12:00:00,0.26734,0.27398,0.262,0.26559,3137734.0,0.074809,4.7863
2024-01-31 16:00:00,0.26582,0.26647,0.24502,0.25136,3633399.0,0.074809,4.7863
2024-01-31 20:00:00,0.2514,0.25261,0.20958,0.21772,4669713.0,0.074809,4.7863
2024-02-01 00:00:00,0.21752,0.2251,0.2156,0.2214,3406335.0,0.074809,4.7863
2024-02-01 04:00:00,0.22095,0.22901,0.21812,0.2224,2593371.0,0.074809,4.7863
2024-02-01 08:00:00,0.2223,0.23843,0.221,0.23025,2648283.0,0.074809,4.7863
2024-02-01 12:00:00,0.22877,0.24011,0.22461,0.23864,2998511.0,0.074809,4.7863
2024-02-01 16:00:00,0.23864,0.24114,0.22716,0.22903,3867764.0,0.074809,4.7863
2024-02-01 20:00:00,0.22902,0.23245,0.22381,0.22499,3326252.0,0.074809,4.7863
2024-02-02 00:00:00,0.22531,0.22659,0.21609,0.22299,1860627.0,0.074809,4.7863
2024-02-02 04:00:00,0.22281,0.22281,0.21017,0.21941,1548315.0,0.074809,4.7863
2024-02-02 08:00:00,0.21881,0.22024,0.19575,0.21692,3418990.0,0.074809,4.7863
2024-02-02 12:00:00,0.21671,0.22905,0.21671,0.22763,3068952.0,0.074809,4.7863
2024-02-02 16:00:00,0.22786,0.2743,0.22688,0.26137,6291943.0,0.074809,4.7863
2024-02-02 20:00:00,0.26137,0.28475,0.25396,0.26284,10132099.0,0.074809,4.7863
2024-02-03 00:00:00,0.26261,0.26745,0.24526,0.2488,1803251.0,0.074809,4.7863
2024-02-03 04:00:00,0.24957,0.25448,0.24307,0.24774,2531613.0,0.074809,4.7863
2024-02-03 08:00:00,0.24761,0.25146,0.24055,0.24499,3139910.0,0.074809,4.7863
2024-02-03 12:00:00,0.245,0.25279,0.24397,0.24755,1592122.0,0.074809,4.7863
2024-02-03 16:00:00,0.24775,0.25001,0.23546,0.24298,3274354.0,0.074809,4.7863
2024-02-03 20:00:00,0.2428,0.24288,0.23022,0.2371,3248721.0,0.074809,4.7863
2024-02-04 00:00:00,0.23727,0.23813,0.23,0.23093,2989405.0,0.074809,4.7863
2024-02-04 04:00:00,0.23116,0.23295,0.20936,0.22365,2415434.0,0.074809,4.7863
2024-02-04 08:00:00,0.22336,0.22608,0.2219,0.22326,1659799.0,0.074809,4.7863
2024-02-04 12:00:00,0.22326,0.2241,0.21623,0.21839,2605737.0,0.074809,4.7863
2024-02-04 16:00:00,0.21852,0.21986,0.21112,0.21167,2431749.0,0.074809,4.7863
2024-02-04 20:00:00,0.21134,0.21343,0.20206,0.21178,5166816.0,0.074809,4.7863
2024-02-05 00:00:00,0.21179,0.22221,0.21095,0.21974,2004453.0,0.074809,4.7863
2024-02-05 04:00:00,0.21994,0.22195,0.21312,0.22049,2392046.0,0.074809,4.7863
2024-02-05 08:00:00,0.2205,0.22426,0.21043,0.2125,3729420.0,0.074809,4.7863
2024-02-05 12:00:00,0.21225,0.21892,0.21013,0.21716,2004843.0,0.074809,4.7863
2024-02-05 16:00:00,0.21721,0.21791,0.20482,0.21309,2216581.0,0.074809,4.7863
2024-02-05 20:00:00,0.21279,0.21555,0.20611,0.20788,1577610.0,0.074809,4.7863
2024-02-06 00:00:00,0.20821,0.20914,0.2033,0.20586,3412446.0,0.074809,4.7863
2024-02-06 04:00:00,0.20604,0.21002,0.19394,0.20171,3723582.0,0.074809,4.7863
2024-02-06 08:00:00,0.20132,0.20589,0.19289,0.1959,10363442.0,0.074809,4.7863
2024-02-06 12:00:00,0.19589,0.2001,0.19451,0.19932,4218744.0,0.074809,4.7863
2024-02-06 16:00:00,0.19932,0.20095,0.18192,0.19065,2811486.0,0.074809,4.7863
2024-02-06 20:00:00,0.19127,0.19232,0.177,0.18075,6158458.0,0.074809,4.7863
2024-02-07 00:00:00,0.18057,0.18088,0.17036,0.17267,2649092.0,0.074809,4.7863
2024-02-07 04:00:00,0.17242,0.1789,0.17143,0.17657,1984156.0,0.074809,4.7863
2024-02-07 08:00:00,0.17647,0.18462,0.17612,0.1833,3979859.0,0.074809,4.7863
2024-02-07 12:00:00,0.18265,0.19286,0.18148,0.18892,3227177.0,0.074809,4.7863
2024-02-07 16:00:00,0.18926,0.23338,0.18926,0.21706,7043088.0,0.074809,4.7863
2024-02-07 20:00:00,0.21689,0.21907,0.20929,0.21278,2956059.0,0.074809,4.7863
2024-02-08 00:00:00,0.21342,0.22878,0.21322,0.22185,4172678.0,0.074809,4.7863
2024-02-08 04:00:00,0.22233,0.23009,0.21812,0.22022,2496735.0,0.074809,4.7863
